gap_id,filled,east,tier,gbm_prob,area_m2,height_m,imperv_frac,dist_road,neigh_completeness,fill_ratio
605,True,False,2,0.9624,152.5,2.4,0.9802,16.0829,0.0,0.6723
606,True,True,2,0.9934,184.2,3.9,0.95,19.2983,0.0,0.6068
607,False,True,3,0.0239,506.0,6.8,0.9914,9.2759,0.2143,0.7949
608,False,False,1,0.1314,38.8,2.7,1.0,19.1826,0.0,0.7374
609,False,True,3,0.1064,657.8,7.1,0.9658,1.9245,0.0417,0.6845
610,True,True,3,0.921,114.0,5.6,0.9709,19.7161,0.0,0.6501
611,True,False,3,0.8345,362.2,5.4,0.943,12.9044,0.4118,0.5526
612,True,True,3,0.9937,156.0,4.2,0.9861,15.971,0.0,0.6605
613,True,False,2,0.9906,145.0,2.7,1.0,16.3646,0.0,0.7328
614,False,False,2,0.0109,20.5,5.5,0.7037,0.0,0.8,0.2517
615,True,True,2,0.9935,265.8,3.6,0.9409,16.2163,0.0,0.7384
616,True,False,2,0.9931,137.8,2.6,0.9158,16.7319,0.0,0.7353
617,True,True,3,0.9868,171.8,4.0,1.0,19.2109,0.037,0.8339
618,True,False,2,0.992,155.0,2.5,0.9443,13.3313,0.0,0.5446
619,True,False,2,0.993,157.5,2.6,0.9259,16.797,0.037,0.6472
620,False,False,1,0.7151,47.8,3.3,0.8931,18.0199,0.0,0.5554
621,False,True,1,0.4845,65.0,3.1,1.0,15.0885,0.5263,0.5055
622,False,True,1,0.8573,68.8,2.9,0.9348,21.6888,0.0,0.505
623,True,True,3,0.9934,191.2,4.4,0.9758,18.507,0.0,0.6553
624,False,True,1,0.2777,25.5,3.5,0.8485,16.5965,0.0,0.4556
625,True,False,2,0.9951,87.0,3.2,0.5458,16.9828,0.0,0.5884
626,False,False,1,0.1601,31.8,2.5,0.9524,37.2879,0.0,0.5188
627,True,True,2,0.9934,143.0,2.6,0.9898,17.1117,0.0,0.7125
628,False,True,1,0.0389,29.5,2.6,1.0,24.6864,0.5263,0.642
629,True,True,2,0.9934,207.5,3.9,0.9546,17.3753,0.0,0.5904
630,True,True,2,0.9934,213.5,3.7,0.9725,20.4401,0.0,0.6392
631,False,True,2,0.0412,37.0,7.3,0.7961,15.4368,0.0,0.6469
632,True,False,2,0.9925,90.8,3.0,0.8912,18.7369,0.0,0.4418
633,True,False,2,0.9935,127.2,2.8,0.9504,16.7528,0.0,0.6547
634,True,True,2,0.9228,510.2,3.3,0.9831,16.075,0.0,0.6277
635,True,True,2,0.9934,240.5,3.5,0.9608,16.4685,0.0,0.6302
636,True,False,3,0.9862,227.5,5.3,0.8437,13.3741,0.4444,0.5493
637,True,True,2,0.9934,122.0,2.9,0.9088,15.6931,0.0,0.6551
638,False,True,1,0.0366,53.8,2.1,1.0,41.4922,0.5,0.5401
639,True,True,2,0.9927,204.8,3.6,0.9964,18.5433,0.0,0.6457
640,True,False,2,0.9905,120.5,2.9,1.0,18.3749,0.0,0.8021
641,True,False,2,0.9928,140.8,3.1,0.9949,16.068,0.0385,0.726
642,True,False,2,0.9928,117.0,3.2,0.9937,19.2755,0.0,0.7745
643,True,True,2,0.9603,155.5,2.3,0.9765,17.9806,0.0,0.6499
644,True,True,3,0.9935,160.8,4.1,0.8778,19.6302,0.0,0.7337
645,True,False,2,0.9925,134.2,2.8,0.967,13.7443,0.0,0.6599
646,True,True,2,0.9937,274.2,3.5,0.9798,17.5237,0.0,0.6987
647,True,False,2,0.9932,113.8,3.2,0.9385,18.0414,0.0,0.5047
648,True,True,2,0.9935,236.0,3.6,0.9633,16.5808,0.0,0.7184
649,True,True,2,0.9905,233.0,3.3,1.0,16.3542,0.0,0.7791
650,True,True,2,0.9934,167.5,3.6,0.9382,19.7154,0.0,0.6718
651,True,False,2,0.9928,185.5,3.3,0.8594,15.9611,0.0,0.585
652,False,False,1,0.5981,78.8,3.3,0.7273,34.132,0.0,0.6681
653,False,True,0,0.1369,31.5,3.0,0.1379,25.738,0.0,0.6188
654,True,True,2,0.9813,178.5,2.4,0.7743,16.3261,0.0,0.7277
655,True,False,2,0.9915,108.5,3.2,0.9797,17.4315,0.0385,0.8444
656,True,False,2,0.9934,176.0,3.2,0.977,17.9936,0.0,0.7086
657,False,True,1,0.0056,20.8,2.2,1.0,83.3527,0.3846,0.5063
658,True,False,2,0.9953,98.8,3.3,0.8188,19.9213,0.0,0.5881
659,False,True,1,0.0812,34.0,3.0,0.9785,20.7546,0.5556,0.4998
660,False,False,1,0.3276,65.5,2.9,0.9728,33.8304,0.0,0.8125
661,False,False,1,0.0898,40.8,2.7,1.0,32.5625,0.0,0.6638
662,True,True,2,0.7831,95.5,2.4,0.8755,17.1214,0.0,0.5353
663,True,False,2,0.9938,92.0,3.2,0.9846,16.6966,0.0,0.7905
664,False,True,2,0.8143,570.0,2.8,0.9576,1.8418,0.1429,0.4764
665,False,True,3,0.1178,275.8,6.1,0.9815,7.2255,0.2308,0.652
666,True,True,2,0.9935,213.5,3.4,0.9588,16.2078,0.0,0.7935
667,True,True,2,0.9934,134.5,3.2,0.9532,19.7357,0.0,0.7126
668,True,True,2,0.993,166.8,2.5,0.9711,17.3048,0.0,0.5823
669,True,False,1,0.9263,77.8,3.1,0.9819,13.8738,0.4286,0.7341
670,True,True,2,0.9935,269.0,3.7,0.9691,17.029,0.0,0.737
671,True,False,2,0.9935,122.8,3.2,0.9705,18.239,0.0,0.7996
672,True,True,2,0.9617,178.0,2.9,0.9712,7.297,0.0,0.6117
673,True,True,2,0.9932,273.0,3.0,0.9734,17.0563,0.0,0.5238
674,True,False,2,0.9934,132.5,3.5,0.9394,18.7332,0.0,0.6366
675,True,True,2,0.9891,138.5,2.4,0.9814,21.76,0.0,0.7331
676,True,True,3,0.9917,132.8,4.4,0.9946,18.6667,0.0,0.8133
677,True,False,2,0.9905,149.0,3.1,1.0,15.8476,0.037,0.7539
678,True,True,2,0.9939,149.0,2.7,0.9836,18.6898,0.0,0.6638
679,True,False,2,0.9937,124.0,3.0,0.9855,18.9981,0.0,0.5851
680,True,False,2,0.6314,205.8,2.7,1.0,13.3153,0.6667,0.6713
681,False,True,3,0.1078,623.8,7.1,0.9873,4.1573,0.0667,0.7272
682,True,True,2,0.9937,90.8,3.3,0.9878,18.8899,0.0,0.6977
683,True,True,2,0.9935,134.0,3.1,0.9081,17.4016,0.0,0.7945
684,True,True,2,0.993,93.8,2.8,0.9535,16.8284,0.0,0.7525
685,True,False,2,0.9935,109.8,2.8,0.8922,16.049,0.0,0.5811
686,False,True,1,0.3678,69.8,2.4,0.8177,29.7185,0.0,0.6688
687,True,True,2,0.9938,292.5,3.7,0.9861,16.241,0.0,0.767
688,True,False,2,0.9935,122.2,3.3,0.8856,18.2526,0.0,0.5549
689,False,True,3,0.1121,262.5,6.1,0.8928,6.4174,0.2308,0.6089
690,False,True,2,0.7489,785.5,2.8,0.9751,0.6452,0.1538,0.5828
691,False,False,1,0.0502,20.8,3.5,0.6545,19.3936,0.0,0.5162
692,True,False,2,0.9567,334.8,2.8,0.9542,15.0778,0.0,0.6234
693,True,False,1,0.5543,32.0,3.0,0.9231,21.8329,0.2174,0.7889
694,True,False,2,0.9934,156.0,2.6,0.9821,16.5545,0.037,0.711
695,True,True,2,0.993,126.0,2.5,0.9677,17.8639,0.0,0.7061
696,True,True,3,0.9937,199.8,5.3,0.9835,15.8992,0.0,0.6878
697,True,False,2,0.9509,118.8,2.7,0.9665,11.4635,0.3333,0.5756
698,True,True,2,0.9927,217.5,3.1,0.9983,18.7051,0.0,0.6755
699,True,False,2,0.9936,225.8,2.9,0.9885,15.0988,0.0,0.5075
700,False,False,0,0.0312,33.2,3.7,0.4,10.5197,0.0,0.421
701,False,True,1,0.2036,55.2,2.4,0.9733,32.4889,0.0,0.6987
702,True,True,2,0.9935,143.2,2.7,0.919,16.2063,0.0,0.6863
703,True,False,2,0.9848,126.2,2.8,0.9795,15.8261,0.2609,0.6183
704,True,True,2,0.9936,134.2,2.8,0.9778,19.1275,0.0,0.7242
705,True,True,3,0.9935,120.0,4.9,0.9585,15.1639,0.0,0.7488
706,False,False,1,0.4061,40.0,3.0,0.9515,32.8049,0.0435,0.6537
707,True,True,2,0.9887,277.8,3.6,1.0,15.7966,0.0312,0.8232
708,True,False,2,0.9935,114.8,3.1,0.9775,16.4991,0.0,0.759
709,True,False,2,0.9934,128.0,2.9,0.9352,18.6002,0.0,0.6965
710,True,False,2,0.8088,145.8,3.2,0.9627,21.4406,0.7143,0.5544
711,True,False,1,0.7912,66.2,3.5,0.8182,21.4643,0.6667,0.6033
712,True,True,2,0.9951,116.8,5.5,0.0157,17.9431,0.0333,0.7098
713,True,True,1,0.6113,75.5,2.1,0.8565,15.6766,0.0,0.4257
714,True,False,1,0.8972,78.2,2.7,0.9019,19.3591,0.0,0.6713
715,True,False,2,0.9915,104.2,3.1,0.9895,19.9623,0.0,0.8439
716,True,False,2,0.9935,123.8,2.8,0.9504,16.0024,0.0357,0.6298
717,True,True,2,0.9938,137.8,3.3,0.9812,18.93,0.0,0.5585
718,False,False,1,0.1028,76.5,2.9,1.0,32.8965,0.0,0.8159
719,True,True,2,0.9863,84.2,3.7,0.9515,18.4351,0.0,0.5175
720,True,True,2,0.9927,219.2,3.7,0.9935,18.3638,0.0741,0.6156
721,True,True,3,0.9932,219.0,5.4,0.9231,18.6082,0.0294,0.475
722,True,True,2,0.9928,126.8,3.0,0.9972,17.4162,0.0,0.7898
723,True,False,2,0.9935,106.5,2.9,0.9586,17.9582,0.0,0.5452
724,True,True,3,0.9934,180.5,4.4,0.9595,15.9121,0.0,0.616
725,True,True,2,0.9924,168.8,3.7,0.7859,18.662,0.0952,0.7077
726,False,True,3,0.036,118.2,9.1,0.9377,0.0,0.875,0.6143
727,False,True,1,0.0248,39.0,3.8,1.0,60.7236,0.5,0.613
728,True,True,2,0.9928,254.8,3.5,0.9972,16.6607,0.0312,0.7714
729,True,True,2,0.993,123.2,2.6,0.9347,19.5593,0.0,0.6179
730,True,False,2,0.9934,123.2,3.0,0.9172,16.8138,0.0,0.709
731,False,False,2,0.0147,20.8,7.5,1.0,7.9596,0.1429,0.4704
732,True,False,2,0.9934,96.2,3.5,0.9407,15.9986,0.0,0.708
733,False,False,1,0.1528,24.8,2.7,0.7353,13.1146,0.0769,0.4987
734,True,False,2,0.9914,93.2,2.6,0.8687,17.3478,0.0,0.5103
735,True,False,1,0.4686,32.2,2.4,1.0,14.4472,0.1,0.6257
736,True,False,1,0.4478,28.8,3.0,0.8765,14.7402,0.0588,0.4496
737,True,False,2,0.9927,118.5,3.2,0.9849,18.7165,0.0,0.8213
738,True,True,3,0.9937,235.5,5.1,0.9877,18.7821,0.0385,0.6365
739,True,True,2,0.9926,201.8,3.1,0.9787,18.5866,0.0,0.6519
740,True,False,1,0.9101,56.5,2.5,0.9484,15.9596,0.0526,0.5286
741,True,False,2,0.9936,133.0,2.9,0.9833,19.1501,0.0,0.5179
742,True,True,1,0.5702,72.2,3.1,1.0,17.5827,0.0,0.6239
743,True,True,2,0.9934,99.2,3.2,0.9745,18.1245,0.0,0.6753
744,True,True,2,0.9937,148.0,3.8,0.9831,18.8817,0.0323,0.6478
745,True,True,3,0.9934,173.0,4.1,0.8985,21.3064,0.0909,0.6777
746,True,False,2,0.9935,94.0,3.1,0.9211,16.6424,0.0,0.7471
747,True,False,3,0.9932,113.8,4.3,0.8882,14.8498,0.0435,0.445
748,True,True,2,0.9934,210.5,3.8,0.8991,18.4503,0.0,0.7141
749,True,False,3,0.9903,233.5,5.5,0.9402,11.9265,0.1429,0.5948
750,True,True,2,0.9937,182.8,3.8,0.9804,16.5288,0.0345,0.6355
751,True,False,2,0.9935,95.0,2.9,0.962,19.0023,0.0,0.5575
752,True,False,3,0.9938,195.5,4.2,0.9868,16.9783,0.12,0.7694
753,True,True,2,0.9862,260.2,3.2,0.9731,27.0097,0.1176,0.7436
754,True,False,2,0.9924,114.2,3.2,0.8414,16.7132,0.0,0.6787
755,True,False,2,0.99,107.2,3.2,0.9966,16.0634,0.0,0.8289
756,True,True,3,0.9927,154.0,5.5,0.9953,21.5768,0.1053,0.638
757,False,True,0,0.0549,21.2,3.2,0.0,22.6332,0.0,0.5319
758,True,False,2,0.9934,118.5,3.1,0.96,18.8332,0.0,0.6163
759,True,True,2,0.9928,161.8,3.6,0.8716,18.2342,0.08,0.6347
760,True,False,2,0.9511,99.2,2.4,1.0,11.9296,0.16,0.7714
761,True,True,2,0.9937,202.5,3.6,0.9855,18.5979,0.0,0.6207
762,False,False,0,0.2342,47.0,2.7,0.3252,27.806,0.0,0.6092
763,True,False,2,0.9951,92.8,3.1,0.5081,17.5337,0.0,0.6207
764,True,True,2,0.9934,96.8,3.2,0.9124,16.4659,0.0,0.6936
765,False,True,3,0.2022,387.0,6.0,0.9926,14.0725,0.3333,0.7534
766,True,False,1,0.7823,46.0,3.1,0.992,38.1799,0.1154,0.751
767,True,True,3,0.9938,184.5,4.6,0.9861,18.7781,0.0667,0.7986
768,True,True,3,0.9935,145.2,5.4,0.9643,15.7134,0.0,0.7747
769,True,True,2,0.9937,254.5,3.2,0.99,22.3104,0.1333,0.6534
770,False,False,1,0.7118,46.2,2.7,0.9397,17.2333,0.0,0.6981
771,True,True,2,0.993,171.8,2.8,0.9937,17.9404,0.0,0.568
772,False,True,3,0.0799,602.2,7.9,0.9892,1.2561,0.3333,0.8915
773,True,False,2,0.9938,130.0,3.2,0.9916,16.888,0.0,0.726
774,False,True,2,0.6464,1501.8,2.9,0.993,0.71,0.2308,0.5927
775,True,False,1,0.8448,45.0,3.3,0.8359,18.2453,0.0,0.4562
776,False,True,3,0.0731,694.2,7.9,0.9766,5.3105,0.2857,0.6351
777,True,True,2,0.9934,218.8,3.3,0.9735,15.8563,0.0769,0.7002
778,True,False,2,0.9935,117.0,3.4,0.9696,16.0007,0.0,0.7953
779,True,True,2,0.9934,117.2,2.7,0.8833,20.877,0.0,0.4544
780,True,False,2,0.9937,151.5,3.1,0.9904,16.9252,0.0,0.6229
781,True,True,2,0.9934,252.0,3.4,0.9678,17.6645,0.0,0.6493
782,True,True,2,0.9934,130.0,3.3,0.9256,16.4227,0.0,0.6308
783,False,True,3,0.7873,133.5,6.2,0.9246,16.212,0.4286,0.5999
784,True,True,3,0.993,134.2,4.4,0.9919,14.4528,0.0385,0.7142
785,True,True,2,0.9935,165.5,2.7,0.93,16.913,0.0,0.6879
786,True,True,2,0.9937,214.5,3.5,0.9917,19.1178,0.0769,0.6992
787,True,True,2,0.9934,116.5,3.3,0.9065,18.0336,0.0833,0.6
788,True,False,2,0.992,137.2,3.3,0.9711,15.0989,0.16,0.7893
789,True,True,2,0.9937,140.5,2.9,0.9871,17.3323,0.0,0.7039
790,True,False,2,0.9935,90.0,3.2,0.9664,17.321,0.069,0.7789
791,False,False,1,0.3423,41.5,2.9,1.0,19.0082,0.0345,0.7505
792,True,True,2,0.9936,138.0,3.0,0.8431,17.7587,0.0,0.8127
793,True,False,2,0.9935,113.5,3.7,0.9638,15.0538,0.0,0.7734
794,False,False,1,0.2119,34.8,3.0,0.7708,28.6517,0.2069,0.4909
795,True,False,2,0.9934,122.2,3.3,0.9707,17.744,0.0,0.8167
796,True,False,3,0.9072,727.8,5.4,0.9816,11.9784,0.125,0.6944
797,True,True,2,0.9935,184.5,3.5,0.9512,15.5567,0.0,0.7681
798,False,False,2,0.2433,133.8,2.4,0.9946,51.6893,0.08,0.673
799,True,False,2,0.9914,125.5,2.6,0.8782,14.9777,0.1667,0.6138
800,True,True,1,0.9951,279.0,3.5,0.1556,16.1522,0.0455,0.6493
801,True,False,2,0.9931,208.5,2.5,0.9671,15.0351,0.0,0.8051
802,True,True,2,0.9928,261.8,3.4,0.9972,17.861,0.0952,0.7295
803,True,False,3,0.8231,2007.0,8.1,0.9927,14.8712,0.2632,0.624
804,True,False,2,0.9862,81.8,3.7,0.95,19.1294,0.0,0.5953
805,True,False,2,0.9924,102.8,3.1,0.7805,18.703,0.0,0.681
806,True,False,2,0.9934,110.5,3.0,0.9635,15.5704,0.0,0.6464
807,True,True,2,0.9934,178.8,3.4,0.9478,16.9962,0.1111,0.641
808,True,False,2,0.9928,125.2,3.4,0.8707,19.4956,0.0,0.6845
809,True,False,2,0.9934,93.8,3.1,0.9354,18.7803,0.0,0.6264
810,True,False,2,0.9934,98.5,3.5,0.9237,19.0768,0.0,0.5811
811,True,False,2,0.9935,111.2,3.0,0.9233,18.6595,0.0,0.7297
812,True,False,1,0.7987,60.2,3.1,1.0,25.3142,0.15,0.7751
813,True,False,2,0.9927,133.2,3.6,0.9945,15.8186,0.0,0.6214
814,True,False,1,0.8291,70.0,3.0,0.901,16.7443,0.0,0.6917
815,False,True,2,0.0352,29.8,4.0,1.0,50.0896,0.6923,0.5902
816,True,False,2,0.9923,87.8,3.0,0.9796,16.6344,0.1714,0.6305
817,True,False,2,0.984,107.5,2.7,0.9276,19.0502,0.3,0.6281
818,True,False,2,0.9919,154.8,2.6,0.9212,13.2718,0.0,0.6487
819,True,False,2,0.9936,176.0,2.8,0.8821,17.1903,0.0,0.8031
820,False,False,1,0.1962,24.8,2.9,0.806,30.4668,0.2059,0.492
821,True,False,2,0.9938,291.2,2.9,0.9812,17.8604,0.0526,0.5366
822,True,True,2,0.9937,154.0,3.1,0.9834,15.5276,0.0,0.704
823,True,False,2,0.9934,115.0,3.3,0.9586,18.2186,0.0,0.6868
824,False,False,1,0.343,69.8,2.8,0.9223,26.6344,0.0,0.7934
825,True,False,2,0.9935,117.8,3.2,0.9783,15.1853,0.0,0.7608
826,False,False,1,0.107,21.5,2.9,0.5254,45.3804,0.0556,0.5548
827,True,False,2,0.9441,101.0,2.8,0.9382,59.9287,0.0526,0.5707
828,True,True,2,0.9923,215.8,2.6,0.9866,12.1102,0.0,0.5905
829,True,False,2,0.9934,129.0,3.5,0.96,15.7904,0.0,0.6674
830,True,True,2,0.9922,120.2,3.1,0.9757,13.7137,0.0,0.7731
831,False,True,3,0.1223,562.8,7.9,0.9673,4.1209,0.5714,0.4867
832,True,False,1,0.994,91.2,3.1,0.0192,15.3319,0.1622,0.768
833,False,False,1,0.1446,40.0,2.7,0.7477,21.699,0.0,0.5927
834,True,False,1,0.8468,72.8,3.4,0.9356,16.5031,0.0,0.6083
835,False,False,1,0.1175,41.8,2.4,0.8596,62.6075,0.1053,0.5187
836,False,False,1,0.0178,24.2,3.7,1.0,91.1877,0.5,0.6813
837,True,False,3,0.9865,128.5,4.1,0.8799,18.1363,0.1818,0.5257
838,True,False,2,0.9935,99.0,3.5,0.9416,17.1031,0.0,0.7507
839,True,False,2,0.9934,94.2,3.1,0.958,17.2736,0.0714,0.6586
840,True,False,2,0.9935,114.0,3.2,0.9908,17.9813,0.0,0.8502
841,True,True,2,0.9905,126.8,2.9,1.0,16.3468,0.0,0.7511
842,False,False,1,0.0305,22.0,2.8,1.0,32.3637,0.0,0.7685
843,True,False,2,0.9928,156.5,3.2,0.9977,14.8471,0.0,0.7942
844,True,False,2,0.9938,133.8,3.4,0.9918,19.4904,0.0,0.7963
845,False,False,1,0.3014,53.8,3.0,0.9864,46.2736,0.0,0.7833
846,True,True,2,0.9927,132.8,3.0,0.9946,18.9658,0.0,0.8167
847,True,True,2,0.9925,130.8,2.8,0.977,14.1261,0.0,0.7069
848,True,False,2,0.9862,86.8,3.6,0.9665,17.2274,0.0,0.638
849,False,False,1,0.172,71.8,3.2,1.0,25.4982,0.3158,0.6655
850,False,False,1,0.2262,24.8,3.0,0.8923,31.5662,0.0652,0.4836
851,False,False,2,0.5523,80.8,2.8,0.9414,41.9337,0.0,0.6802
852,True,False,2,0.9934,101.5,3.2,0.9293,17.623,0.0,0.6404
853,True,False,2,0.9911,157.5,3.7,0.9952,14.5599,0.122,0.7991
854,True,False,2,0.9935,104.2,2.8,0.885,18.9984,0.0,0.5904
855,True,False,2,0.9928,113.8,3.3,0.9968,18.9806,0.0,0.802
856,False,False,1,0.1304,27.5,3.3,0.9,15.1786,0.2,0.3627
857,True,True,2,0.9935,99.8,3.9,0.952,16.5442,0.0,0.7536
858,True,False,2,0.9934,120.8,2.8,0.9441,17.05,0.0652,0.5237
859,False,True,1,0.3537,35.5,2.7,0.8785,29.7084,0.0,0.5078
860,False,False,2,0.012,23.2,5.6,1.0,4.7202,0.1111,0.5411
861,False,False,1,0.0566,50.2,9.7,0.037,79.8822,0.375,0.3123
862,False,True,3,0.8842,269.5,6.1,0.9214,13.3467,0.0,0.7054
863,True,False,2,0.9904,207.2,3.4,1.0,15.0256,0.0,0.5274
864,True,False,2,0.9939,105.5,3.3,0.7188,14.5037,0.0,0.606
865,True,True,2,0.9899,134.0,3.5,1.0,18.7221,0.0,0.8473
866,True,False,2,0.9928,210.0,3.1,0.8718,17.989,0.0,0.6023
867,True,False,2,0.9938,101.8,2.9,0.9929,15.4674,0.1163,0.7237
868,True,False,2,0.9928,176.8,3.0,0.998,19.7803,0.0,0.7568
869,False,False,2,0.1054,158.0,3.4,1.0,28.5305,0.6923,0.8269
870,True,True,2,0.9914,151.5,3.0,0.8647,13.955,0.0,0.5875
871,True,False,2,0.9927,134.0,3.0,0.9946,17.4306,0.0,0.6259
872,True,False,2,0.9935,167.0,3.2,0.9533,18.0951,0.0,0.5744
873,True,False,2,0.9927,156.2,2.9,0.9976,17.7616,0.06,0.65
874,True,True,2,0.9926,88.2,3.1,0.8625,16.9153,0.0,0.5211
875,False,False,0,0.1564,27.8,2.8,0.0,32.4451,0.1429,0.7048
876,True,False,2,0.9712,98.2,3.0,0.9098,7.925,0.0,0.3488
877,True,False,2,0.9934,116.2,3.1,0.9698,17.1597,0.0,0.818
878,True,False,3,0.9935,104.0,4.2,0.9412,17.8849,0.0,0.5692
879,False,False,1,0.0056,22.5,7.1,0.069,0.0,0.0,0.3717
880,True,True,2,0.9935,141.0,3.4,0.9631,18.2348,0.0,0.7185
881,False,True,3,0.7291,1481.0,6.7,0.9488,26.3864,0.0,0.6907
882,False,True,3,0.5349,269.0,6.1,0.9717,10.963,0.0,0.734
883,False,True,1,0.5077,56.2,3.0,0.9308,39.7166,0.0769,0.7245
884,True,False,2,0.9934,124.8,3.3,0.9255,19.5059,0.0,0.7146
885,True,False,1,0.9951,104.0,2.9,0.1142,15.7841,0.122,0.7121
886,False,True,1,0.1781,76.8,2.9,0.9951,33.8071,0.0,0.905
887,True,True,1,0.8456,71.2,3.5,0.7865,14.4386,0.0,0.5818
888,False,False,1,0.1623,67.5,2.9,1.0,26.9068,0.0,0.839
889,True,False,2,0.9938,138.5,3.1,0.9869,18.0155,0.0,0.7404
890,True,False,2,0.9927,117.5,3.1,0.9938,16.9123,0.0,0.6798
891,False,False,1,0.1398,29.2,2.8,0.9565,60.8508,0.25,0.6761
892,True,False,2,0.9868,149.2,3.3,1.0,18.672,0.0,0.8412
893,True,False,2,0.9928,208.0,3.0,0.9965,17.7706,0.0612,0.7948
894,True,False,1,0.7988,47.0,2.3,0.9756,22.3706,0.2222,0.6101
895,True,False,2,0.9896,130.2,2.6,0.9885,15.1571,0.0,0.3961
896,True,True,2,0.9934,123.8,3.6,0.9595,16.8699,0.0,0.6505
897,False,False,1,0.1571,25.8,3.1,0.9315,28.0332,0.0,0.6656
898,True,False,2,0.9937,150.0,3.2,0.9881,17.7116,0.0,0.7108
899,True,False,3,0.9942,116.2,4.5,0.969,16.8236,0.0,0.809
900,True,False,2,0.9928,150.8,2.9,0.9952,15.1842,0.1087,0.7297
901,True,False,2,0.9934,136.0,3.0,0.9536,19.1708,0.0,0.6776
902,True,False,2,0.9884,260.0,3.1,1.0,12.1609,0.0,0.6819
903,True,False,1,0.9571,78.0,3.4,0.7395,16.4104,0.0,0.5061
904,True,True,2,0.9934,124.8,3.0,0.9621,17.7361,0.0,0.6608
905,False,False,1,0.4963,73.8,3.3,1.0,19.1779,0.0,0.7778
906,True,False,2,0.9918,90.2,3.2,0.9653,14.5134,0.0392,0.6601
907,True,True,1,0.83,61.2,3.6,0.9706,15.9042,0.0,0.7025
908,False,False,1,0.7505,76.0,3.2,0.8756,24.6696,0.0,0.6074
909,True,False,3,0.9928,92.8,4.1,0.996,14.9316,0.0,0.7768
